Permalink,Post Message,Posted,Lifetime Post Total Reach,Lifetime Post Total Impressions,Lifetime Talking About This (Post) by action type - like,Lifetime Talking About This (Post) by action type - share,Lifetime Talking About This (Post) by action type - comment
https://www.facebook.com/underthebutton/posts/10155060933645855,"They were pretty sure they could have gotten away with just four, though.",2/19/18 11:40,272,397,5,0,0
https://www.facebook.com/underthebutton/posts/10155060770000855,You really do meet the best people in college!,2/19/18 10:10,915,1433,29,5,1
https://www.facebook.com/underthebutton/posts/10155060599470855,&quot;Can you believe that the league only gave him a four game suspension for Deflategate?&quot;,2/19/18 8:40,509,717,24,0,0
https://www.facebook.com/underthebutton/posts/10155060402805855,"The courseês professor decided to drop, explaining that the class &quot;failed to match his interests&quot; and &quot;was stupid.&quot;",2/19/18 7:00,347,488,8,0,0
https://www.facebook.com/underthebutton/posts/10155059363160855,Forget THON.,2/18/18 19:00,300,427,11,0,0
https://www.facebook.com/underthebutton/posts/10155059252990855,"&quot;Digging deeper and deeper, I ate my way into the recess of the refrigerated case until I reached its heart, where Mark himself resided.&quot;",2/18/18 17:45,923,1425,9,2,2
https://www.facebook.com/underthebutton/posts/10155059056750855,&quot;Culture&quot;,2/18/18 16:20,2101,3406,34,7,4
https://www.facebook.com/underthebutton/posts/10155058942085855,"Criteria include average classroom proximity to Houston Hall, opportunities for extreme wealth, and attractiveness of fellow classmates.",2/18/18 15:25,1493,2243,30,0,1
https://www.facebook.com/underthebutton/posts/10155058879695855,&quot;Proponents of the drop period have claimed that punctuation 'is a artificial construct forced onto students that inhibits both creativity and communication in its highest form.'&quot;,2/18/18 14:40,344,482,4,0,0
https://www.facebook.com/underthebutton/posts/10155058685920855,Can you say &quot;breaking the glass ceiling?&quot;,2/18/18 13:15,1021,1418,29,0,0
https://www.facebook.com/underthebutton/posts/10155058491220855,"&quot;No, you canêt call Rachel and ask her because this is a surprise.&quot;",2/18/18 11:40,892,1301,43,2,0
https://www.facebook.com/underthebutton/posts/10155058310025855,5. &quot;An In-Depth Study of What the Hell I Did Wrong&quot;,2/18/18 10:10,763,1012,11,0,0
https://www.facebook.com/underthebutton/posts/10155058141690855,"&quot;I was deciding whether I should intervene, but then I just had an urge to join him.&quot;",2/18/18 8:50,435,632,11,0,0
https://www.facebook.com/underthebutton/posts/10155057534155855,Are you sure he can't withdraw??,2/18/18 7:30,383,559,31,0,0
https://www.facebook.com/underthebutton/posts/10155056696840855,It'll get better!,2/17/18 17:20,476,756,16,1,1
https://www.facebook.com/underthebutton/posts/10155056694145855,You mean this class won't be curved to an A?,2/17/18 15:56,770,1090,2,0,0
https://www.facebook.com/underthebutton/posts/10155056436255855,In breaking news:,2/17/18 13:30,314,464,4,2,0
https://www.facebook.com/underthebutton/posts/10155056062765855,"&quot;The fact that I was listening to Toni Braxtonês 'Un-Break My Heart' wasnêt so much the reason for me crying, as the intense cyclone ripping the liquid from my eyeballs.&quot;",2/17/18 11:30,196,304,3,0,0
https://www.facebook.com/underthebutton/posts/10155055906980855,"&quot;I drank way too much fireball.&quot;&quot;How much Fireball? I drank a whole handle, unless you did too, in which case I drank two.&quot;",2/17/18 9:23,1995,2865,87,9,1
https://www.facebook.com/underthebutton/posts/10155054526740855,34th Street Magazine bring it back,2/16/18 18:00,390,617,4,0,0
https://www.facebook.com/underthebutton/posts/10155054468930855,"&quot;She consistently sprints to the bathroom, like, 2 to 3 times each class. It's a 50 minute class.&quot;",2/16/18 17:15,239,368,6,0,0
https://www.facebook.com/underthebutton/posts/10155054366165855,Wow! This future Bain analyst will really change the way you look at pre-professionalism.,2/16/18 16:20,314,446,5,0,0
https://www.facebook.com/underthebutton/posts/10155054266440855,Honestly impressive.,2/16/18 15:25,270,383,4,0,0
https://www.facebook.com/underthebutton/posts/10155054198550855,Sucks to suck.,2/16/18 14:40,1059,1593,19,12,0
https://www.facebook.com/underthebutton/posts/10155054031895855,"Seriously, Jeremy? The UberX was already on its way.",2/16/18 13:15,1143,1863,49,3,1
https://www.facebook.com/underthebutton/posts/10155053776340855,Cheers for inclusion!,2/16/18 11:40,2623,3884,124,48,0
https://www.facebook.com/underthebutton/posts/10155053522165855,"Unfortunately, not a good enough excuse to get an extension on HW4.",2/16/18 10:10,359,523,5,0,0
https://www.facebook.com/underthebutton/posts/10155053225955855,Maybe it'll only take one try to swipe into the high rises?,2/16/18 8:40,256,366,5,0,0
https://www.facebook.com/underthebutton/posts/10155051979245855,We miss u,2/15/18 18:00,1018,1669,13,8,0
https://www.facebook.com/underthebutton/posts/10155051908890855,I'm taking 12 classes and I need to know which 7 to drop!!!,2/15/18 17:15,284,450,4,0,0
https://www.facebook.com/underthebutton/posts/10155041874715855,&quot;Just because you can drink five shots in a row now doesn't mean you didn't take five AP classes your senior year.&quot;,2/11/18 17:45,3764,8134,164,10,1
https://www.facebook.com/underthebutton/posts/10154462441440855,@university of pennsylvania class of 2021,6/23/17 15:35,2291,3687,20,1,0
https://www.facebook.com/underthebutton/posts/10154462246095855,"&quot;Other surprising moments included a 70-message thread, in which the football players debated Meryl Streep's best film.&quot;",6/23/17 13:40,3402,5667,36,2,2
https://www.facebook.com/underthebutton/posts/10154461505070855,"The season is over and the NBA draft just happened, but that doesn't mean it's too late.",6/23/17 9:15,822,1323,4,1,0
https://www.facebook.com/underthebutton/posts/10154459658855855,For the CEOs.,6/22/17 15:44,700,1139,3,0,0
https://www.facebook.com/underthebutton/posts/10154459344865855,"It's UPENN, okay?!?",6/22/17 12:37,3136,5586,30,4,1
https://www.facebook.com/underthebutton/posts/10154458861005855,&quot;The conversation began when Gaby1001 sent a heart emoji and UTBforlife replied 'what about those who canêt afford heart surgery?'&quot;,6/22/17 8:47,750,1258,3,0,0
https://www.facebook.com/underthebutton/posts/10154456808820855,"Okay, but who hasn't made this mistake before?",6/21/17 15:55,932,1740,26,1,2
https://www.facebook.com/underthebutton/posts/10154456295395855,It's officially summer!,6/21/17 12:40,336,577,2,0,0
https://www.facebook.com/underthebutton/posts/10154455706570855,We need this at PennApps!!!,6/21/17 8:56,1131,1981,2,1,0
https://www.facebook.com/underthebutton/posts/10154453730640855,"&quot;It takes a special kind of ignoramus to believe that spending your summer earning good money, doing an enjoyable job, and waking up happy each morning is really the best move.&quot;",6/20/17 15:16,560,983,8,0,0
https://www.facebook.com/underthebutton/posts/10154453408465855,And you thought you were smart.,6/20/17 12:39,1573,3087,15,0,1
https://www.facebook.com/underthebutton/posts/10154453009260855,It's technically not summer yet!,6/20/17 9:28,814,1479,0,0,0
https://www.facebook.com/underthebutton/posts/10154450902715855,So you can be the only girl with a tapestry in her room.,6/19/17 16:10,1497,2662,5,0,0
https://www.facebook.com/underthebutton/posts/10154449936415855,Now there's a 2% chance you'll see her on campus!,6/19/17 12:40,1159,2017,8,1,0
https://www.facebook.com/underthebutton/posts/10154450164585855,It's a trick!,6/19/17 9:30,1322,2212,14,0,0
https://www.facebook.com/underthebutton/posts/10154447080190855,"We knew they were already accepted to Penn, but we didn't expect this!",6/18/17 12:30,959,1595,11,0,0
https://www.facebook.com/underthebutton/posts/10154446619875855,"Congrats, Bey!",6/18/17 7:39,13637,22228,245,5,4
https://www.facebook.com/underthebutton/posts/10154443018840855,&quot;Youêre telling me I gotta get in a car to go flail my limbs around for 60 minutes?&quot;,6/17/17 8:30,2231,4419,21,10,0
https://www.facebook.com/underthebutton/posts/10154441476635855,Future Whartonites?,6/16/17 13:31,550,995,1,0,0
https://www.facebook.com/underthebutton/posts/10154440905270855,"&quot;In total, she was struck by six frisbees while on College Green, leaving her bruised and potentially concussed.&quot;",6/16/17 9:32,1358,2427,24,4,0
https://www.facebook.com/underthebutton/posts/10154438929215855,Dog people &gt; cat people.,6/15/17 15:10,3264,5630,40,34,0
https://www.facebook.com/underthebutton/posts/10154436866630855,This one isn't satire.,6/15/17 12:15,2149,3777,6,2,0
https://www.facebook.com/underthebutton/posts/10154436856530855,Not again!,6/15/17 8:04,218,352,1,0,0
https://www.facebook.com/underthebutton/posts/10154435807120855,Stop trying to make climate change happen. It's not going to happen.,6/14/17 15:20,411,741,1,0,0
https://www.facebook.com/underthebutton/posts/10154434927000855,&quot;He was reportedly impressed by the female-to-male ratio at the coed retirement home.&quot;,6/14/17 12:24,93,148,1,0,0
https://www.facebook.com/underthebutton/posts/10154434920100855,"&quot;One-quarter of the people in this class are premed and swarm the front of the room like stressed, vicious wasps every time a test is handed back.&quot;",6/14/17 8:45,5736,9066,74,12,1
https://www.facebook.com/underthebutton/posts/10154433058805855,&quot;I'm 19 years old; I'm not about to try to fight for the laptop of a complete stranger.&quot;,6/13/17 15:05,884,1600,18,0,1
https://www.facebook.com/underthebutton/posts/10154432680945855,The benches outside VP are waiting for you.,6/13/17 12:30,1328,2469,10,3,0
https://www.facebook.com/underthebutton/posts/10154432440015855,It's probably true.,6/13/17 9:37,341,657,0,0,0
https://www.facebook.com/underthebutton/posts/10154430434135855,"–After I finish the last season of Prison Break, the last two seasons of Suits, and rewatch all five seasons of Breaking Bad, Iêm gonna get started on some real work.&quot;",6/12/17 15:05,1428,2599,13,5,0
https://www.facebook.com/underthebutton/posts/10154429673305855,People who say they like IB are lying.,6/12/17 11:45,3122,5481,20,5,0
https://www.facebook.com/underthebutton/posts/10154429616350855,We're impressed.,6/12/17 8:30,683,1198,1,0,0
https://www.facebook.com/underthebutton/posts/10154421399705855,"&quot;A sticky note that says, 'Don't let the memes get to you.'&quot;",6/9/17 15:33,770,1350,3,0,0
https://www.facebook.com/underthebutton/posts/10154421411900855,Class of 2021: Didn't get the housing you wanted? We got you.,6/9/17 11:40,1652,3138,8,1,0
https://www.facebook.com/underthebutton/posts/10154421192990855,–It all got terribly out of hand.”,6/9/17 10:08,775,1363,8,0,1
https://www.facebook.com/underthebutton/posts/10154418694840855,&quot;His inability to fill out Google Forms has weakened him to the point that he could be broken by a stiff breeze or a gentle handshake.&quot;,6/8/17 14:44,863,1479,7,0,0
https://www.facebook.com/underthebutton/posts/10154417604390855,Hopefully he gives Penn a shout-out today.,6/8/17 11:45,333,545,3,0,0
https://www.facebook.com/underthebutton/posts/10154417609850855,Why do you exist?,6/8/17 9:00,1516,2574,7,0,0
https://www.facebook.com/underthebutton/posts/10154416086560855,"&quot;Rumor has it that by the time the concert begins, the ticket price will decrease by about 400%.&quot;",6/7/17 17:11,580,877,8,0,0
https://www.facebook.com/underthebutton/posts/10154415163375855,12. Allegro at 2 PM on a Tuesday.,6/7/17 11:50,1242,2300,3,1,0
https://www.facebook.com/underthebutton/posts/10154414972405855,Not again!,6/7/17 8:50,543,948,1,0,0
https://www.facebook.com/underthebutton/posts/10154412142655855,"&quot;The photos appeared professional, almost as if they were taken directly from the manufacturerês website and were not photos of the actual items!&quot;",6/6/17 14:02,3941,6701,37,10,0
https://www.facebook.com/underthebutton/posts/10154411782175855,"&quot;[They] contain at least five combinations of classes for each of the tracks she's considering: math, economics, mathematical economics, and a double major in math and economics.&quot;",6/6/17 11:20,7318,11749,91,41,0
https://www.facebook.com/underthebutton/posts/10154410089790855,"It may not be cuffing season anymore, but...",6/6/17 8:30,990,1837,4,0,0
https://www.facebook.com/underthebutton/posts/10154408947830855,Breaking news!,6/5/17 14:00,2976,5315,38,25,0
https://www.facebook.com/underthebutton/posts/10154408218500855,7. Find a way to bring up your SAT scores every time you meet somebody.,6/5/17 11:44,1794,3344,6,2,0
https://www.facebook.com/underthebutton/posts/10154408202955855,&quot;Did we forget that phalluses exist altogetherãjust because our countryês leader has a track record of snatching unassuming snatches?&quot;,6/5/17 8:28,979,1699,3,0,0
https://www.facebook.com/underthebutton/posts/10154400249465855,"&quot;Penn has been treated so unfairly, so badly. The other universities, they're laughing at us. They won't be laughing any longer.&quot;",6/2/17 14:55,145441,344005,925,76,64
https://www.facebook.com/underthebutton/posts/10154399521425855,Relevant.,6/2/17 11:15,926,1574,10,0,1
https://www.facebook.com/underthebutton/posts/10154399395155855,Are we sure he can't withdraw?,6/2/17 8:38,3583,6020,125,2,5
https://www.facebook.com/underthebutton/posts/10154396417250855,"&quot;It has to say: 'I'm successful and mentally healthy, but also busier than you.'&quot;",6/1/17 14:24,2104,3617,22,0,0
https://www.facebook.com/underthebutton/posts/10154396404540855,Can anyone tell us what &quot;hand fruit&quot; is?,6/1/17 11:45,886,1640,3,6,0
https://www.facebook.com/underthebutton/posts/10154396392605855,The results are shocking!,6/1/17 8:30,2113,3794,8,0,0
https://www.facebook.com/underthebutton/posts/10154394358480855,This is important.,5/31/17 14:05,6107,9486,95,2,1
https://www.facebook.com/underthebutton/posts/10154394028125855,We hope The Ivy Man is doing well.,5/31/17 11:06,4025,6439,28,7,0
https://www.facebook.com/underthebutton/posts/10154393407100855,covfefe,5/31/17 8:01,2144,3609,27,0,0
https://www.facebook.com/underthebutton/posts/10154391051715855,Relatable.,5/30/17 14:05,4417,6966,86,7,1
https://www.facebook.com/underthebutton/posts/10154390514125855,"The Harvard Crimson was hacked last week, but this isn't the first time something like this has happened.",5/30/17 11:10,605,1007,2,1,0
